Ask Price,Car Model,Brand,Depreciation,Registration Date,Category,Mileage,Images
20800,Dyna 150 3.0M,Toyota,32030,03-Apr-2012,Truck,216000,https://i.i-sgcm.com/cars_used/202107/1015340_small.jpg
139500,GranTurismo S Cambiocorsa (COE till 04/2029),Maserati,18040,11-Dec-2009,Sports,90000,https://i.i-sgcm.com/cars_used/202107/1014803_small.jpg
65800,Cerato K3 1.6A SX Sunroof,Kia,9320,26-Oct-2017,Sedan,42145,https://i.i-sgcm.com/cars_used/202107/1012565_small.jpg
56800,City 1.5A SV,Honda,9420,19-Dec-2016,Sedan,68716,https://i.i-sgcm.com/cars_used/202107/1012336_small.jpg
127800,E-Class E200 Avantgarde,Mercedes-Benz,17530,06-Jan-2017,Luxury,69000,https://i.i-sgcm.com/cars_used/202106/1005370_small.jpg
39800,3 1.6A (New 5-yr COE),Mazda,7960,22-Jul-2011,Sedan,80000,https://i.i-sgcm.com/cars_used/202105/992694_small.jpg
77800,Harrier 2.0A Elegance,Toyota,13660,11-May-2016,SUV,78205,https://i.i-sgcm.com/cars_used/202104/982933_small.jpg
53800,2 1.5A Deluxe,Mazda,8700,30-Dec-2016,Sedan,72865,https://i.i-sgcm.com/cars_used/202108/1021168_small.jpg
80800,CLA-Class CLA180 Shooting Brake,Mercedes-Benz,14630,11-Feb-2016,Stationwagon,69000,https://i.i-sgcm.com/cars_used/202108/1021167_small.jpg
159800,E-Class E250 Avantgarde,Mercedes-Benz,18700,06-Feb-2018,Luxury,48000,https://i.i-sgcm.com/cars_used/202107/1015896_small.jpg
56800,Legacy 2.5i-S Sunroof,Subaru,10840,27-Nov-2015,Luxury,87707,https://i.i-sgcm.com/cars_used/202107/1015776_small.jpg
55800,Forester 2.0i-L Sunroof,Subaru,12300,31-Jul-2015,SUV,80947,https://i.i-sgcm.com/cars_used/202107/1014335_small.jpg
118800,7 Series 740Li Luxury Sunroof (New 10-yr COE),BMW,11870,18-Nov-2011,Luxury,77000,https://i.i-sgcm.com/cars_used/202107/1012973_small.jpg
99888,Sienta Hybrid 1.5A G LED Safety Sense,Toyota,10450,12-Mar-2020,MPV,20926,https://i.i-sgcm.com/cars_used/202108/1021162_small.jpg
55800,Mobilio 1.5A RS i-VTEC Luxe,Honda,10930,23-Oct-2015,MPV,122749,https://i.i-sgcm.com/cars_used/202106/1008781_small.jpg
45800,Vezel 1.5A X,Honda,9920,06-Oct-2015,SUV,82248,https://i.i-sgcm.com/cars_used/202108/1021161_small.jpg
13000,Combo 1.3A (COE till 07/2023),Opel,6570,01-Aug-2008,Van,230000,https://i.i-sgcm.com/cars_used/202108/1021158_small.jpg
75800,Cooper S 1.6A Mayfair Sunroof (COE till 08/2030),MINI,8410,13-Aug-2010,Sports,56416,https://i.i-sgcm.com/cars_used/202108/1021159_small.jpg
61800,Golf 1.4A TSI,Volkswagen,10830,26-Oct-2016,Hatchback,89000,https://i.i-sgcm.com/cars_used/202104/986155_small.jpg
17500,Corolla Altis 1.6A,Toyota,15430,02-Apr-2012,Sedan,139000,https://i.i-sgcm.com/cars_used/202108/1021157_small.jpg
116800,Scirocco R 2.0A (New 10-yr COE),Volkswagen,11670,28-May-2013,Sports,126000,https://i.i-sgcm.com/cars_used/202108/1021156_small.jpg
178000,GLC-Class GLC250 4MATIC,Mercedes-Benz,19430,23-May-2019,SUV,19500,https://i.i-sgcm.com/cars_used/202108/1021145_small.jpg
211888,GLC-Class GLC250 Coupe AMG Line 4MATIC,Mercedes-Benz,21900,24-Oct-2019,SUV,35000,https://i.i-sgcm.com/cars_used/202108/1021129_small.jpg
232800,Rover Range Rover Velar 2.0A Si4 R-Dynamic,Land,24180,12-Apr-2019,SUV,8700,https://i.i-sgcm.com/cars_used/202108/1021005_small.jpg
52888,Cooper 1.6A (COE till 04/2029),MINI,6840,24-Mar-2010,Hatchback,111000,https://i.i-sgcm.com/cars_used/202106/1005410_small.jpg
149800,S-Class S400L Hybrid,Mercedes-Benz,26400,02-Jun-2014,Luxury,143000,https://i.i-sgcm.com/cars_used/202108/1021154_small.jpg
41800,Corolla Altis 1.6A (COE till 11/2027),Toyota,6620,27-May-2008,Sedan,137200,https://i.i-sgcm.com/cars_used/202108/1021153_small.jpg
18488,Corolla Altis 1.6A (COE till 12/2023),Toyota,7860,15-Dec-2008,Sedan,100500,https://i.i-sgcm.com/cars_used/202107/1018955_small.jpg
239888,R8 5.2A FSI Quattro R-tronic (COE till 01/2030),Audi,28420,15-Jan-2010,Sports,56000,https://i.i-sgcm.com/cars_used/202107/1015192_small.jpg
71800,Camry 2.5A,Toyota,11310,28-Jun-2016,Luxury,92175,https://i.i-sgcm.com/cars_used/202108/1021152_small.jpg
133800,A-Class A200 AMG Line,Mercedes-Benz,14320,06-Aug-2019,Hatchback,24000,https://i.i-sgcm.com/cars_used/202108/1021147_small.jpg
69800,Wish 1.8A Elegance,Toyota,10750,02-Mar-2017,MPV,47000,https://i.i-sgcm.com/cars_used/202108/1021146_small.jpg
72800,Golf GTI 5DR (COE till 02/2029),Volkswagen,9660,19-Feb-2009,Sports,212800,https://i.i-sgcm.com/cars_used/202108/1021144_small.jpg
11900,3 1.6A SP Luxury (COE till 09/2022),Mazda,10650,21-Sep-2007,Sedan,90000,https://i.i-sgcm.com/cars_used/202108/1021140_small.jpg
17488,Corolla Altis 1.6A (COE till 10/2023),Toyota,7840,30-Dec-2008,Sedan,160000,https://i.i-sgcm.com/cars_used/202107/1018609_small.jpg
59800,Sienta 1.5A X,Toyota,10110,30-Sep-2016,MPV,80000,https://i.i-sgcm.com/cars_used/202107/1016812_small.jpg
46800,Jazz 1.3A,Honda,9540,06-Jan-2016,Hatchback,77796,https://i.i-sgcm.com/cars_used/202106/1006700_small.jpg
66800,Camry 2.0A (New 10-yr COE),Toyota,6680,29-Jun-2011,Luxury,125385,https://i.i-sgcm.com/cars_used/202104/988833_small.jpg
34800,Scirocco 1.4A TSI (COE till 07/2025),Volkswagen,8740,13-Sep-2010,Sports,137077,https://i.i-sgcm.com/cars_used/202108/1021141_small.jpg
52800,Vezel 1.5A X,Honda,10590,25-Feb-2016,SUV,77955,https://i.i-sgcm.com/cars_used/202108/1021053_small.jpg
53777,Grand Scenic Diesel 1.5A dCi Sunroof,Renault,10380,11-Dec-2015,MPV,99000,https://i.i-sgcm.com/cars_used/202107/1014323_small.jpg
60777,5008 Diesel 1.6A BlueHDi EAT6,Peugeot,9350,21-Apr-2017,MPV,72000,https://i.i-sgcm.com/cars_used/202106/1009698_small.jpg
